Time	Headset_on	CE_Pos	CE_Rot	LE_Pos	LE_Rot	RE_Pos	RE_Rot	LH_Pos	LH_Rot	RH_Pos	RH_Rot	Menu_Exists	Menu_Bounds	Menu_SM_Bounds	Menu_Page_Viewed	Menu_Panel_Viewed	Model_Name	Model_Centre	Model_Size	Preview_Name	Preview_Corners	
2.674913	0	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 0.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 0.00000)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
2.678971	0	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 0.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 0.00000)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
2.728986	0	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 0.00000)	(0.00, 0.00, 0.00)	(0.00000, 0.00000, 0.00000, 0.00000)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
3.859671	0	(-0.05, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.08, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.02, 1.71, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
3.861297	0	(-0.05, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.08, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.02, 1.71, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
3.861476	0	(-0.05, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.08, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.02, 1.71, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
3.86166	0	(-0.05, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.08, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.02, 1.71, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
3.861801	0	(-0.05, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.08, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.02, 1.71, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
3.861937	0	(-0.05, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.08, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.02, 1.71, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
3.862084	0	(-0.05, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.08, 1.72, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(-0.02, 1.71, 0.52)	(-0.20466, -0.00884, 0.02298, -0.97852)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	(0.00, 0.00, -0.06)	(0.00000, 0.00000, 0.00000, 1.00000)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
